00ROPC9999BOVESPA 99992017012820170127                                                                                                                          
01BRAP        PN      N1201709180094000070BRAPI12     000000010000000002250000000000000000000000000000000000000000030600000000000030600000000200000021301ACN    
01BRAP        PN      N1201709180043000070BRAPI23     000000010000000002300000000000000000000000000000000000000000046500000000000046500000000100000011301ACN    
01BRFS        ON      NM201709182224000070BRFSI2      000000010000000005195000000000016300000000000000000000000000000000000000000016300000000100000011162ACN    
01BRFS        ON      NM201709180639000070BRFSI35     000000010000000006595000000000000900000000000000000000000000004500000000000005400000000100000011172ACN    
01BRFS        ON      NM201709180680000070BRFSI76     000000010000000006695000000000014600000000000000000000000000003600000000000018200000000200000041172ACN    
01BVMF        ON      NM201709180493000070BVMFI21     000000010000000002075000000000000000000000000000000000000000018000000000000018000000000100000021381ACN    
01CPFE        ON      NM201709180256000070CPFEI28     000000010000000002778000000000000000000000000000000000000000054600000000000054600000000200000031261ACN    
01ESTC        ON      NM201709181090000070ESTCI21     000000010000000001964000000000000000000000000000000000000002005000000000002005000000000800000021111ACN    
01FLRY        ON      NM201709180043000070FLRYI20     000000010000000004025000000000000000000000000000000000000000065200000000000065200000000100000011162ACN    
01GGBR        PN      N1201709180345000070GGBRI12     000000010000000001198000000000075000000000000000000000000000425000000000000500000000000200000011611ACN    
01GOAU        PN      N1201709181112000070GOAUI99     000000010000000000495000000000000000000000000000000000000000013200000000000013200000000200000022422ACN    
01ITSA        PN      N1201709180957000070ITSAI43     000000010000000000798000000000000000000000000000000000000002200000000000002200000000000100000013702ACN    
01ITSA        PN      N1201709180973000070ITSAI87     000000010000000000838000000000000000000000000000000000000001100000000000001100000000000100000013702ACN    
01ITSA        PN      N1201709180779000070ITSAI14     000000010000000000908000000000076500000000000000000000000000000000000000000076500000000100000013701ACN    
01ITSA        PN      N1201709180140000070ITSAI30     000000010000000000978000000000000000000000000000000000000000018700000000000018700000000100000033722ACN    
01ITSA        PN      N1201709180132000070ITSAI95     000000010000000000958000000000000000000000000000000000000000360000000000000360000000000100000013742ACN    
01ITUB        PN      N1201709180710000070ITUBI78     000000010000000003050000000000082500000000000000110000000000084700000000000167310000000100000222042ACN    
01ITUB        PN      N1201709180116000070ITUBI16     000000010000000003254000000000001100000000000000000000000000000000000000000001100000000100000022101ACN    
01ITUB        PN      N1201709180272000070ITUBI28     000000010000000003913000000000238810000000000000220000000000002200000000000241230000000300000042102ACN    
01ITUB        PN      N1201709180175000070ITUBI93     000000010000000003959000000001573000000000000000000000000000000330000000001573330000000300000052102ACN    
01ITUB        PN      N1201709180248000070ITUBI23     000000010000000004050000000000001100000000000000000000000000000110000000000001210000000100000022102ACN    
01ITUB        PN      N1201709180124000070ITUBI12     000000010000000004095000000000000440000000000000000000000000009460000000000009900000000200000032102ACN    
01ITUB        PN      N1201709180205000070ITUBI6      000000010000000003777000000000000000000000000000000000000000195030000000000195030000000200000062112ACN    
01ITUB        PN      N1201709180310000070ITUBI13     000000010000000003868000000000000000000000000193600000000000002310000000000195910000000300000032112ACN    
01ITUB        PN      N1201709180108000070ITUBI91     000000010000000004145000000000000000000000000000000000000000000900000000000000900000000100000012142ACN    
01ITUB        PN      N1201709180132000070ITUBI84     000000010000000000847000000000000000000000000000000000000003327500000000003327500000000100000012172ACN    
01JBSS        ON      NM201709180671000070JBSSI73     000000010000000001375000000000102000000000000000000000000000000000000000000102000000000100000011112ACN    
01JBSS        ON      NM201709181007000070JBSSI64     000000010000000001475000000000000000000000000000000000000000007700000000000007700000000100000011112ACN    
01KROT        ON      NM201709180663000070KROTI48     000000010000000001842000000000000000000000000000000000000003508700000000003508700000000200000081211ACN    
01LAME        ON        201709180043000070LAMEI74     000000010000000001421000000000500000000000000000000000000000000100000000000500100000000100000021962ACN    
01LAME        ON        201709180086000070LAMEI75     000000010000000001521000000000500000000000000000000000000000000000000000000500000000000100000011962ACN    
01MRVE        ON      NM201709180221000070MRVEI2      000000010000000001165000000000017000000000000000000000000000000200000000000017200000000100000011101ACN    
01PCAR        PN      N1201709180191000070PCARI36     000000010000000006650000000000000100000000000000000000000000001000000000000001100000000200000021482ACN    
01PETR        PN        201709188230000070PETRI3      000000010000000000910000000000000000000000000000000000000000065300000000000065300000000100000011852ACN    
01PETR        PN        201709188354000070PETRI94     000000010000000000940000000000009200000000000020000000000000000100000000000029300000000300000041851ACN    
01PETR        PN        201709188249000070PETRI4      000000010000000001175000000000084500000000000065300000000000000000000000000149800000000200000041852ACN    
01PETR        PN        201709189377000070PETRI33     000000010000000001200000000000005800000000000000000000000000000000000000000005800000000100000021851ACN    
01PETR        PN        201709188362000070PETRI62     000000010000000001275000000000040000000000000000000000000000000900000000000040900000000300000031852ACN    
01PETR        PN        201709189385000070PETRI36     000000010000000001475000000000011800000000000000000000000000000000000000000011800000000200000041852ACN    
01PETR        PN        201709188788000070PETRI27     000000010000000001500000000000019000000000000000000000000000002100000000000021100000000300000041851ACN    
01PETR        PN        201709189156000070PETRI31     000000010000000001575000000000012600000000000000000000000000000000000000000012600000000100000021852ACN    
01PETR        PN        201709189580000070PETRI86     000000010000000001625000000000000000000000000000000000000000010200000000000010200000000200000031852ACN    
01PETR        PN        201709180124000070PETRI58     000000010000000001750000000000000000000000000000000000000000060600000000000060600000000300000021861ACN    
01PETR        PN        201709180221000070PETRI80     000000010000000001800000000000020500000000000000000000000000057100000000000077600000000200000041861ACN    
01PETR        PN        201709180736000070PETRI19     000000010000000001900000000000037000000000000000000000000000000000000000000037000000000200000021861ACN    
01PETR        PN        201709180809000070PETRI20     000000010000000002000000000000006600000000000000000000000000090500000000000097100000000300000031861ACN    
01PETR        PN        201709180361000070PETRI67     000000010000000002025000000000205300000000000000000000000000802700000000001008000000000300000051862ACN    
01PETR        PN        201709181759000070PETRI22     000000010000000002200000000000000000000000000000000000000000020800000000000020800000000100000011861ACN    
01RUMO        ON      NM201709181147000070RUMOI95     000000010000000000950000000000000000000000000000000000000000013000000000000013000000000100000011022ACN    
01SMTO        ON      NM201709180167000070SMTOI26     000000010000000001700000000000150000000000000000000000000000000000000000000150000000000100000011111ACN    
01SMTO        ON      NM201709180213000070SMTOI9      000000010000000001983000000000075000000000000000000000000000000000000000000075000000000100000011112ACN    
01UGPA        ON      NM201709181260000070UGPAI31     000000010000000008070000000000059700000000000000000000000000000000000000000059700000000100000021372ACN    
01UGPA        ON      NM201709181805000070UGPAI81     000000010000000008120000000000000000000000000000000000000000082500000000000082500000000100000011381ACN    
01UGPA        ON      NM201709180086000070UGPAI40     000000010000000009070000000000000000000000000000000000000000000700000000000000700000000100000011382ACN    
01USIM        PNA     N1201709182798000070USIMI5      000000010000000000500000000000000300000000000000000000000000004000000000000004300000000200000021571ACN    
01VALE        PNA     N1201709184480000070VALEI52     000000010000000001236000000000000000000000000060300000000000000200000000000060500000000400000031921ACN    
01VALE        PNA     N1201709184693000070VALEI66     000000010000000001611000000000055100000000000000000000000000000000000000000055100000000200000031922ACN    
01VALE        PNA     N1201709184499000070VALEI76     000000010000000001661000000000010000000000000055600000000000055000000000000120600000000200000031922ACN    
01VALE        PNA     N1201709185908000070VALEI18     000000010000000001786000000000023000000000000000000000000000002500000000000025500000000200000021921ACN    
01VALE        PNA     N1201709185339000070VALEI51     000000010000000002161000000000002100000000000000000000000000000000000000000002100000000100000011922ACN    
01WEGE        ON      NM201709180132000070WEGEI66     000000010000000001663000000000000600000000000000000000000000022000000000000022600000000100000021742ACN    
01ABEV    /ED ON        201710160469000070ABEVJ80     000000010000000001921000000000000000000000000300000000000000003000000000000303000000000200000021101ACN    
01ABEV    /ED ON        201710161414000070ABEVJ76     000000010000000002596000000000000000000000000000000000000000218000000000000218000000000300000011102ACN    
01ABEV    /ED ON        201710160477000070ABEVJ58     000000010000000002721000000000000000000000000339900000000000000000000000000339900000000400000021101ACN    
01ABEV    /ED ON        201710161465000070ABEVJ48     000000010000000001846000000000000000000000000015000000000001505000000000001520000000000300000021132ACN    
01ABEV    /ED ON        201710161040000070ABEVJ81     000000010000000002096000000000006000000000000000000000000000000000000000000006000000000100000011132ACN    
01ABEV    /ED ON        201710160906000070ABEVJ62     000000010000000002246000000000000000000000000000000000000000005300000000000005300000000100000011132ACN    
01ABEV    /ED ON        201710160302000070ABEVJ66     000000010000000001596000000000000000000000000000000000000000005000000000000005000000000100000011142ACN    
01ABEV    /ED ON        201710160310000070ABEVJ17     000000010000000001721000000000000000000000000000000000000000020000000000000020000000000100000011141ACN    
01BBAS        ON      NM201710160191000070BBASJ16     000000010000000001561000000000000000000000000007600000000000000100000000000007700000000100000022611ACN    
01BBAS        ON      NM201710160205000070BBASJ81     000000010000000002086000000000008700000000000007700000000000000000000000000016400000000200000022612ACN    
01BBAS        ON      NM201710160221000070BBASJ4      000000010000000002986000000000004100000000000000000000000000029600000000000033700000000200000062622ACN    
01BBAS        ON      NM201710160272000070BBASJ86     000000010000000001611000000000000000000000000000000000000000040000000000000040000000000200000022631ACN    
01BBDC        PN      N1201710160515000070BBDCJ65     000000010000000002565000000000000000000000000020000000000000013000000000000033000000000100000016431ACN    
01BBDC        PN      N1201710160051000070BBDCJ94     000000010000000002315000000000000000000000000000000000000000006400000000000006400000000100000026501ACN    
01BBDC        PN      N1201710160060000070BBDCJ98     000000010000000002790000000000006400000000000006400000000000000000000000000012800000000100000016502ACN    
01BBDC        PN      N1201710160124000070BBDCJ50     000000010000000002940000000000003600000000000000400000000000035000000000000039000000000200000036502ACN    
01BBDC        PN      N1201710160086000070BBDCJ6      000000010000000001990000000000000000000000000000000000000000018700000000000018700000000100000016512ACN    
01BBDC        PN      N1201710160248000070BBDCJ22     000000010000000002540000000000000000000000000000000000000000112600000000000112600000000200000036512ACN    
01BBDC        PN      N1201710160434000070BBDCJ58     000000010000000002740000000000000000000000000000000000000000000100000000000000100000000100000016512ACN    
01BBDC        PN      N1201710160132000070BBDCJ61     000000010000000003040000000000300000000000000000000000000000000100000000000300100000000100000026512ACN    
01BBDC        PN      N1201710160183000070BBDCJ14     000000010000000003090000000000000000000000000005600000000000005600000000000011200000000100000016512ACN    
01BBDC        PN      N1201710160078000070BBDCJ9      000000010000000003240000000000000000000000000000000000000000007000000000000007000000000100000016512ACN    
01BBDC        PN      N1201710160108000070BBDCJ10     000000010000000003290000000000025000000000000000000000000000000000000000000025000000000100000016512ACN    
01BBDC        PN      N1201710160159000070BBDCJ13     000000010000000003340000000000000000000000000000000000000000100100000000000100100000000100000026512ACN    
01BBDC        PN      N1201710160230000070BBDCJ74     000000010000000003390000000000020000000000000000000000000000799200000000000819200000000400000156512ACN    
01BBDC        ON      N1201710160043000070BBDCJ2      000000010000000003398000000000000000000000000000000000000000008000000000000008000000000100000016512ACN    
01BBDC        PN      N1201710160272000070BBDCJ29     000000010000000003440000000000000000000000000001700000000000593300000000000595000000000300000066512ACN    
01BBDC        ON      N1201710160078000070BBDCJ85     000000010000000003498000000000200000000000000000000000000000120000000000000320000000000100000026512ACN    
01BBDC        PN      N1201710160388000070BBDCJ47     000000010000000003540000000000036800000000000100000000000000229000000000000365800000000300000066512ACN    
01BBDC        ON      N1201710160035000070BBDCJ86     000000010000000003548000000000000000000000000000000000000000301000000000000301000000000200000056512ACN    
01BBDC        PN      N1201710160442000070BBDCJ62     000000010000000003590000000000000000000000000000100000000000000000000000000000100000000100000016512ACN    
01BBDC        ON      N1201710160132000070BBDCJ52     000000010000000003648000000000000100000000000000000000000000061300000000000061400000000100000036512ACN    
01BBDC        ON      N1201710160191000070BBDCJ69     000000010000000003698000000000000000000000000000000000000000017000000000000017000000000100000016512ACN    
01BBDC        PN      N1201710160655000070BBDCJ12     000000010000000003990000000000000000000000000052500000000000000000000000000052500000000100000016552ACN    
01BBDC        PN      N1201710160868000070BBDCJ20     000000010000000004065000000000000000000000000000000000000000009600000000000009600000000100000026551ACN    
01BBDC        PN      N1201710160221000070BBDCJ28     000000010000000002815000000000000000000000000000000000000000003500000000000003500000000200000016561ACN    
01BBDC        PN      N1201710160183000070BBDCJ39     000000010000000002915000000000000000000000000000000000000000001700000000000001700000000100000016561ACN    
01BBDC        PN      N1201710160230000070BBDCJ1      000000010000000003165000000000000000000000000003500000000000003500000000000007000000000100000026561ACN    
01BBDC        PN      N1201710160191000070BBDCJ32     000000010000000003265000000000001700000000000001700000000000000000000000000003400000000100000016561ACN    
01BBSE        ON      NM201710160353000070BBSEJ76     000000010000000002675000000000010400000000000000000000000000000000000000000010400000000100000011072ACN    
01KROT        ON      NM201707170175000070KROTG59     000000010000000001906000000000952000000000000000000000000000000000000000000952000000000100000031202ACN    
01KROT        ON      NM201707170361000070KROTG64     000000010000000001406000000000000000000000000000000000000000140500000000000140500000000100000041222ACN    
01LAME        ON        201707170078000070LAMEG4      000000010000000001443000000000500000000000000000000000000000000000000000000500000000000100000011951ACN    
01LAME        PN        201707170140000070LAMEG59     000000010000000001943000000000000000000000000000000000000000581000000000000581000000000100000011951ACN    
01LAME        PN        201707170043000070LAMEG71     000000010000000002118000000000000000000000000000000000000000050000000000000050000000000100000011962ACN    
01LREN        ON      NM201707170302000070LRENG88     000000010000000002813000000000012000000000000000000000000000000000000000000012000000000100000011812ACN    
01LREN        ON      NM201707170361000070LRENG73     000000010000000003313000000000000000000000000000000000000000008000000000000008000000000100000011812ACN    
01MRVE        ON      NM201707170230000070MRVEG42     000000010000000001215000000001000000000000000000000000000000000000000000001000000000000100000011101ACN    
01PETR        ON        201707173840000070PETRG50     000000010000000001900000000000000000000000000000000000000000000200000000000000200000000200000011831ACN    
01PETR        PN        201707177730000070PETRG3      000000010000000000680000000000008900000000000000000000000000024900000000000033800000000100000061851ACN    
01PETR        PN        201707178311000070PETRG37     000000010000000000720000000000009500000000000000000000000000000000000000000009500000000100000011851ACN    
01PETR        PN        201707177749000070PETRG12     000000010000000000980000000000035700000000000000000000000000001600000000000037300000000200000231851ACN    
01PETR        PN        201707178419000070PETRG71     000000010000000001125000000000021800000000000000000000000000000200000000000022000000000200000041852ACN    
01PETR        PN        201707178702000070PETRG44     000000010000000001225000000000160000000000000000000000000000000000000000000160000000000100000011852ACN    
01PETR        PN        201707178338000070PETRG42     000000010000000001250000000000027000000000000000000000000000000000000000000027000000000100000011851ACN    
01PETR        PN        201707178222000070PETRG36     000000010000000001300000000000000900000000000031700000000000046600000000000079200000000300000031851ACN    
01PETR        PN        201707178761000070PETRG46     000000010000000001325000000000100000000000000000000000000000000000000000000100000000000100000011852ACN    
01PETR        PN        201707177757000070PETRG13     000000010000000001375000000000443400000000000000000000000000131500000000000574900000000200000241852ACN    
01PETR        PN        201707178869000070PETRG57     000000010000000001625000000000334000000000000000000000000000000000000000000334000000000300000031852ACN    
01PETR        PN        201707179075000070PETRG6      000000010000000001650000000000048000000000000000000000000000041000000000000089000000000700000061851ACN    
01PETR        PN        201707172143000070PETRG70     000000010000000000700000000000178000000000000000000000000000000000000000000178000000000100000011861ACN    
01PETR        PN        201707170248000070PETRG75     000000010000000001525000000000000600000000000035300000000000035300000000000071200000000200000021862ACN    
01PETR        PN        201707172747000070PETRG55     000000010000000001550000000000000000000000000076900000000000000100000000000077000000000200000021861ACN    
01PETR        PN        201707172887000070PETRG17     000000010000000001700000000000009600000000000000000000000000013700000000000023300000000500000091861ACN    
01PETR        PN        201707172755000070PETRG77     000000010000000001775000000000057600000000000077000000000000019500000000000154100000000100000031862ACN    
01PETR        PN        201707173255000070PETRG88     000000010000000001850000000000006500000000000006500000000000003100000000000016100000000100000021861ACN    
01QUAL        ON      NM201707170620000070QUALG81     000000010000000002035000000000025100000000000000000000000000000000000000000025100000000100000011032ACN    
01RADL        ON      NM201707170035000070RADLG10     000000010000000006024000000000000000000000000000000000000000000200000000000000200000000100000011192ACN    
01RUMO        ON      NM201707172569000070RUMOG72     000000010000000000720000000000000000000000000010000000000000000000000000000010000000000100000011021ACN    
01RUMO        ON      NM201707172542000070RUMOG74     000000010000000000740000000000000000000000000010000000000000000000000000000010000000000100000011021ACN    
01RUMO        ON      NM201707172577000070RUMOG8      000000010000000000800000000000000000000000000000000000000000001500000000000001500000000100000011021ACN    
01RUMO        ON      NM201707172330000070RUMOG83     000000010000000000830000000000002500000000000000000000000000007900000000000010400000000100000031022ACN    
01RUMO        ON      NM201707172550000070RUMOG84     000000010000000000840000000000000000000000000010000000000000000000000000000010000000000100000011021ACN    
01RUMO        ON      NM201707172321000070RUMOG85     000000010000000000850000000000000000000000000010000000000000029700000000000039700000000100000031022ACN    
01BRFS        ON      NM201710160884000070BRFSJ5      000000010000000006550000000000000900000000000000000000000000000000000000000000900000000100000011172ACN    
01BRFS        ON      NM201710160914000070BRFSJ27     000000010000000006750000000000002200000000000000000000000000000000000000000002200000000100000011172ACN    
01BRFS        ON      NM201710160868000070BRFSJ28     000000010000000006850000000000000000000000000000000000000000231400000000000231400000000200000021172ACN    
01BRFS        ON      NM201710160833000070BRFSJ29     000000010000000006950000000000000000000000000000000000000000257200000000000257200000000200000031172ACN    
01BRFS        ON      NM201710161546000070BRFSJ70     000000010000000007000000000000000000000000000000000000000000400000000000000400000000000100000011171ACN    
01BRFS        ON      NM201710161163000070BRFSJ72     000000010000000007200000000000000000000000000000000000000000500000000000000500000000000100000011171ACN    
01CCRO        ON      NM201710162852000070CCROJ80     000000010000000001983000000000007400000000000000000000000000021700000000000029100000000100000011292ACN    
01CESP        PNB     N1201710160027000070CESPJ77     000000010000000001741000000000006600000000000000000000000000000000000000000006600000000100000011232ACN    
01CIEL        ON      NM201710162240000070CIELJ12     000000010000000003790000000000001500000000000000000000000000026600000000000028100000000200000021202ACN    
01CIEL        ON      NM201710160493000070CIELJ58     000000010000000002865000000000000000000000000000000000000003500000000000003500000000000100000171221ACN    
01CMIG        PN      N1201710161236000070CMIGJ45     000000010000000001490000000000014500000000000000000000000000000600000000000015100000000200000042161ACN    
01ELET        PNB     N1201710160752000070ELETJ40     000000010000000004000000000000000000000000000000000000000000076900000000000076900000000300000020681ACN    
01HYPE        ON      NM201710160060000070HYPEJ92     000000010000000003275000000000002000000000000000000000000000000000000000000002000000000100000011082ACN    
01HYPE        ON      NM201710160116000070HYPEJ84     000000010000000003425000000000003600000000000000000000000000000000000000000003600000000100000011082ACN    
01IGTA        ON      NM201710160230000070IGTAJ14     000000010000000003425000000000013300000000000000000000000000003300000000000016600000000100000011182ACN    
01ITSA        PN      N1201710160256000070ITSAJ3      000000010000000000966000000000072600000000000000000000000000000000000000000072600000000100000013722ACN    
01ITSA        PN      N1201710160175000070ITSAJ80     000000010000000001001000000000004000000000000000000000000000000100000000000004100000000200000023722ACN    
01ITSA        PN      N1201710160108000070ITSAJ60     000000010000000001051000000000030000000000000000000000000000031900000000000061900000000300000023722ACN    
01ITUB        PN      N1201710160361000070ITUBJ98     000000010000000002513000000000000000000000000008140000000000000000000000000008140000000100000022071ACN    
01ITUB        PN      N1201710160370000070ITUBJ54     000000010000000003036000000000008140000000000008140000000000000220000000000016500000000200000022072ACN    
01ITUB        PN      N1201710160442000070ITUBJ14     000000010000000004013000000000700040000000000000000000000000000100000000000700140000000200000042091ACN    
01ITUB        PN      N1201710160329000070ITUBJ31     000000010000000003900000000000000000000000000046200000000000000000000000000046200000000100000012112ACN    
01ITUB        PN      N1201710160116000070ITUBJ24     000000010000000003991000000000000000000000000000000000000000110000000000000110000000000100000012112ACN    
01ITUB        PN      N1201710160124000070ITUBJ32     000000010000000004082000000000000000000000000053900000000000000000000000000053900000000100000022122ACN    
01ITUB        PN      N1201710160051000070ITUBJ82     000000010000000004232000000000000000000000000000000000000000000100000000000000100000000100000012142ACN    
01LAME        ON        201710160116000070LAMEJ85     000000010000000001521000000001000000000000000000000000000000000000000000001000000000000100000011962ACN    
01PETR        ON        201710163972000070PETRJ58     000000010000000001850000000000000000000000000004000000000000000000000000000004000000000200000011831ACN    
01PETR        ON        201710163980000070PETRJ61     000000010000000002150000000000000000000000000004000000000000000000000000000004000000000100000021831ACN    
01PETR        PN        201710168532000070PETRJ92     000000010000000000920000000000003600000000000043700000000000007900000000000055200000000600000061851ACN    
01PETR        PN        201710165029000070PETRJ93     000000010000000000930000000000097600000000000067300000000000132700000000000297600000000300000041852ACN    
01PETR        PN        201710168540000070PETRJ2      000000010000000001275000000000096200000000000044500000000000019900000000000160600000000400000101852ACN    
01PETR        PN        201710160531000070PETRJ54     000000010000000001325000000000002000000000000000000000000000000000000000000002000000000100000011862ACN    
01PETR        PN        201710160310000070PETRJ83     000000010000000001375000000000001600000000000000000000000000000000000000000001600000000100000011862ACN    
01PETR        PN        201710161163000070PETRJ16     000000010000000001600000000000000000000000000000000000000000003000000000000003000000000100000011861ACN    
01PETR        PN        201710162011000070PETRJ76     000000010000000001675000000000000000000000000000000000000000035200000000000035200000000200000011862ACN    
01PETR        PN        201710161961000070PETRJ17     000000010000000001700000000000000000000000000000000000000000002300000000000002300000000100000011861ACN    
01PETR        PN        201710161902000070PETRJ88     000000010000000001875000000000003000000000000003000000000000000000000000000006000000000100000011862ACN    
01PETR        PN        201710160329000070PETRJ89     000000010000000001925000000000099000000000000000000000000000190100000000000289100000000300000071862ACN    
01PETR        PN        201710162020000070PETRJ79     000000010000000001975000000000000000000000000035200000000000035200000000000070400000000100000021862ACN    
01PETR        PN        201710161970000070PETRJ20     000000010000000002000000000000000000000000000002300000000000013000000000000015300000000400000031861ACN    
01PETR        PN        201710161546000070PETRJ82     000000010000000002225000000000015000000000000000000000000000000000000000000015000000000100000011862ACN    
01PETR        PN        201710161562000070PETRJ62     000000010000000002275000000000000000000000000000000000000000265200000000000265200000000100000011862ACN    
01BRAP        PN      N1201711210086000070BRAPK83     000000010000000002325000000000000000000000000000000000000000077000000000000077000000000200000011302ACN    
01BRFS        ON      NM201711212534000070BRFSK9      000000010000000005895000000000024000000000000000000000000000000000000000000024000000000100000021162ACN    
01BRFS        ON      NM201711210043000070BRFSK22     000000010000000006295000000000000000000000000000000000000000002900000000000002900000000100000011172ACN    
01BRFS        ON      NM201711210094000070BRFSK34     000000010000000006495000000000005700000000000000000000000000000000000000000005700000000100000011172ACN    
01BRFS        ON      NM201711210795000070BRFSK27     000000010000000006795000000000000000000000000007000000000000000000000000000007000000000100000011172ACN    
01BRFS        ON      NM201711211813000070BRFSK68     000000010000000006845000000000000000000000000000000000000000200000000000000200000000000100000011171ACN    
01BRFS        ON      NM201711211732000070BRFSK7      000000010000000006895000000000000000000000000000000000000000500000000000000500000000000200000011172ACN    
01CIEL        ON      NM201711211597000070CIELK37     000000010000000003665000000000000200000000000000000000000000001300000000000001500000000100000021201ACN    
01CIEL        ON      NM201711211600000070CIELK89     000000010000000004890000000000000000000000000000000000000000000100000000000000100000000100000011202ACN    
01CMIG        PN      N1201711212054000070CMIGK88     000000010000000000854000000000000000000000000016200000000000000300000000000016500000000200000022171ACN    
01CMIG        PN      N1201711212062000070CMIGK39     000000010000000000964000000000000000000000000016200000000000016500000000000032700000000200000022172ACN    
01CSAN        ON      NM201711212364000070CSANK99     000000010000000004901000000000000000000000000000000000000000300000000000000300000000000100000011152ACN    
01FLRY        ON      NM201711210060000070FLRYK22     000000010000000004225000000000000000000000000000000000000000065200000000000065200000000100000011162ACN    
01ITSA        PN      N1201711210523000070ITSAK83     000000010000000000798000000000003000000000000000000000000000000000000000000003000000000100000013702ACN    
01ITSA        PN      N1201711210809000070ITSAK2      000000010000000000888000000000153600000000000000000000000000000000000000000153600000000100000013701ACN    
01ITSA        PN      N1201711210388000070ITSAK1      000000010000000000993000000000008300000000000227100000000000135400000000000370800000000200000033702ACN    
01ITSA        PN      N1201711210531000070ITSAK90     000000010000000001043000000000073500000000000000000000000000060100000000000133600000000200000033702ACN    
01ITSA        PN      N1201711210795000070ITSAK81     000000010000000001093000000000001000000000000160000000000000000000000000000161000000000200000023722ACN    
01ITSA        PN      N1201711210116000070ITSAK10     000000010000000001018000000000000000000000000000000000000000360000000000000360000000000100000013741ACN    
01ITUB        PN      N1201711210213000070ITUBK4      000000010000000003946000000000006710000000000000000000000000015730000000000022440000000100000022082ACN    
01ITUB        PN      N1201711210582000070ITUBK9      000000010000000003992000000000000330000000000000000000000000004290000000000004620000000300000062082ACN    
01ITUB        PN      N1201711210469000070ITUBK15     000000010000000004082000000000009020000000000000000000000000049500000000000058520000000200000032082ACN    
01ITUB        PN      N1201711210396000070ITUBK6      000000010000000004128000000000000500000000000000000000000000003300000000000003800000000200000022082ACN    
01ITUB        PN      N1201711210558000070ITUBK76     000000010000000004173000000000000540000000000606990000000000307110000000000914640000000300000042082ACN    
01ITUB        ON      N1201711210094000070ITUBK91     000000010000000002842000000000028160000000000000000000000000000000000000000028160000000100000012112ACN    
01ITUB        PN      N1201711210230000070ITUBK23     000000010000000003355000000000000000000000000000000000000000041250000000000041250000000100000012112ACN    
01ITUB        PN      N1201711210396000070ITUBK54     000000010000000004037000000000000000000000000000000000000000034100000000000034100000000100000012112ACN    
01ITUB        PN      N1201711210051000070ITUBK46     000000010000000004273000000000000100000000000000000000000000000000000000000000100000000100000012132ACN    
01ITUB        PN      N1201711210248000070ITUBK94     000000010000000004373000000000000000000000000000000000000000005500000000000005500000000100000012142ACN    
01LAME        ON        201711210035000070LAMEK5      000000010000000001596000000000000000000000000000000000000001000000000000001000000000000100000011981ACN    
01MRFG        ON      NM201711215223000070MRFGK62     000000010000000000620000000000000000000000000000000000000000587500000000000587500000000100000011081ACN    
01MRFG        ON      NM201711215240000070MRFGK65     000000010000000000650000000000000000000000000000000000000000912500000000000912500000000100000011082ACN    
01MRFG        ON      NM201711215231000070MRFGK82     000000010000000000820000000000000000000000000000000000000000587500000000000587500000000100000011081ACN    
01MRFG        ON      NM201711215258000070MRFGK85     000000010000000000850000000000000000000000000000000000000000912500000000000912500000000100000011082ACN    
01PETR        PN        201711218877000070PETRK82     000000010000000000820000000000000000000000000000000000000000001200000000000001200000000100000011851ACN    
01PETR        PN        201711218885000070PETRK31     000000010000000001175000000000008000000000000010000000000000000000000000000018000000000200000031852ACN    
01PETR        PN        201711219440000070PETRK62     000000010000000001200000000000000300000000000004000000000000002200000000000006500000000200000031851ACN    
01PETR        PN        201711219563000070PETRK64     000000010000000001475000000000020100000000000000000000000000000100000000000020200000000200000031852ACN    
01PETR        PN        201711219458000070PETRK65     000000010000000001500000000000016800000000000006200000000000006300000000000029300000000200000071851ACN    
01PETR        PN        201711219709000070PETRK4      000000010000000001525000000000015200000000000007600000000000022300000000000045100000000400000081852ACN    
01BBDC        PN      N1201712180086000070BBDCL67     000000010000000003670000000000000100000000000000000000000000014800000000000014900000000200000036522ACN    
01BBDC        PN      N1201712180396000070BBDCL35     000000010000000003720000000000000100000000000000000000000000053000000000000053100000000300000036522ACN    
01BBDC        PN      N1201712180027000070BBDCL48     000000010000000003770000000000003400000000000026000000000000152300000000000181700000000200000066522ACN    
01BBDC        PN      N1201712180175000070BBDCL21     000000010000000003820000000000000000000000000000000000000000162000000000000162000000000200000046522ACN    
01BBDC        ON      N1201712180060000070BBDCL91     000000010000000003848000000000000000000000000200000000000000117000000000000317000000000300000036522ACN    
01BBDC        PN      N1201712180353000070BBDCL25     000000010000000003870000000000000000000000000000000000000000040000000000000040000000000100000016522ACN    
01BBDC        PN      N1201712180183000070BBDCL2      000000010000000002420000000000022900000000000000000000000000000000000000000022900000000100000016572ACN    
01BBDC        PN      N1201712180159000070BBDCL1      000000010000000003120000000000008700000000000000000000000000000000000000000008700000000100000016572ACN    
01BBDC        PN      N1201712180191000070BBDCL3      000000010000000003370000000000000000000000000000000000000000016200000000000016200000000100000016572ACN    
01BBDC        ON      N1201712180051000070BBDCL14     000000010000000003398000000000000000000000000000000000000000006500000000000006500000000100000016572ACN    
01BBDC        PN      N1201712180019000070BBDCL79     000000010000000001902000000000000000000000000000000000000000184700000000000184700000000100000016592ACN    
